data/cr2020-05-01-114719_raspi41GB.txt
raspi41GB
Core data - After 556.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 557.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 558.6 seconds | CPU:  ok | Voltage:  ok | arm freq:  ok    | throttled:  no | Temp:  85.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 559.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 560.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 561.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 562.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 563.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 564.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 565.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 566.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 567.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 568.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  85.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 569.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 570.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 571.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 572.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 573.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 574.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 575.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 576.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 577.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 578.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 579.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 580.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 581.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 582.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  85.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 583.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 584.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  85.7°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 585.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 586.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 587.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 588.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 589.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 590.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 591.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 592.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.3°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 593.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 594.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 595.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 596.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 597.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 598.6 seconds | CPU:  ok | Voltage:  ok | arm freq:  ok    | throttled:  no | Temp:  83.8°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%,100%]
Core data - After 599.6 seconds | CPU: NOK | Voltage:  ok | arm freq: capped | throttled:  no | Temp:  84.2°C | Volt: 0.8500V | Freq: 1.50GHz | Load: 100%  | [100%,100%,100%, 99%]
